# Multi-country monthly macro panel: OECD short-term statistics and prices.
# Columns: iso,date(YYYY-MM),ip,cpi,shortrate,longrate,shareprice
# ip/cpi/shareprice are index levels; shortrate/longrate are per-cent yields.
# Source: OECD via DBnomics (https://db.nomics.world): production from
# DSD_STES@DF_INDSERV, prices from DSD_PRICES@DF_PRICES_ALL, rates and share
# prices from DSD_STES@DF_FINMARK (the legacy OECD/MEI froze at 2024-01).
# ip = industry B-to-E (manufacturing alone where a country has no aggregate);
# shortrate = 3-month interbank, immediate rate for the months it lacks.
# Regenerate: make macropanel
iso,date,ip,cpi,shortrate,longrate,shareprice
AUS,2005-03,,,5.8100,5.6526,76.3980
AUS,2005-04,,,5.7500,5.4720,74.0718
AUS,2005-05,,,5.6800,5.2877,73.3529
AUS,2005-06,,,5.6600,5.1405,77.2103
AUS,2005-07,,,5.6500,5.1902,78.4471
AUS,2005-08,,,5.6200,5.2187,80.7186
AUS,2005-09,,,5.6200,5.1864,82.6542
AUS,2005-10,,,5.6300,5.4002,80.9723
AUS,2005-11,,,5.6300,5.4352,83.5386
AUS,2005-12,,,5.6300,5.3465,84.8636
AUS,2006-01,,,5.6300,5.2035,88.1058
AUS,2006-02,,,5.6100,5.2720,88.7929
AUS,2006-03,,,5.6100,5.3413,90.6080
AUS,2006-04,,,5.6900,5.5797,95.2622
AUS,2006-05,,,5.8700,5.7500,94.3721
AUS,2006-06,,,5.9600,5.7379,90.4774
AUS,2006-07,,,6.0500,5.8340,91.4941
AUS,2006-08,,,6.1900,5.7733,91.1955
AUS,2006-09,,,6.2100,5.6017,92.1327
AUS,2006-10,,,6.2800,5.6650,96.2377
AUS,2006-11,,,6.3700,5.5995,98.8409
AUS,2006-12,,,6.3900,5.6966,100.8702
AUS,2007-01,,,6.4300,5.8776,103.2396
AUS,2007-02,,,6.3700,5.8092,108.0470
AUS,2007-03,,,6.4300,5.7368,106.7813
AUS,2007-04,,,6.4800,5.9097,111.8122
AUS,2007-05,,,6.3700,5.9209,114.7023
AUS,2007-06,,,6.4200,6.2047,114.8162
AUS,2007-07,,,6.4700,6.1498,115.0841
AUS,2007-08,,,6.7500,5.9259,109.4380
AUS,2007-09,,,6.9400,5.9921,115.2777
AUS,2007-10,,,6.9100,6.1743,121.6906
AUS,2007-11,,,7.1500,6.0255,118.6068
AUS,2007-12,,,7.2900,6.2076,117.0273
AUS,2008-01,,,7.1800,6.0764,107.2527
AUS,2008-02,,,7.6900,6.2945,102.6889
AUS,2008-03,,,7.9000,6.0855,95.7170
AUS,2008-04,,,7.8400,6.1705,100.6797
AUS,2008-05,,,7.7500,6.3550,105.0428
AUS,2008-06,,,7.8100,6.5868,98.5001
AUS,2008-07,,,7.7500,6.3665,90.5979
AUS,2008-08,,,7.3100,5.8625,90.4868
AUS,2008-09,,,7.2700,5.6459,89.1231
AUS,2008-10,,,6.0300,5.2152,76.6222
AUS,2008-11,,,4.7600,4.9408,68.9859
AUS,2008-12,,,4.3900,4.2157,65.3064
AUS,2009-01,,,3.7400,4.0857,65.2705
AUS,2009-02,,,3.1600,4.2530,62.6625
AUS,2009-03,,,3.1600,4.3277,61.7146
AUS,2009-04,,,3.1000,4.5120,67.5571
AUS,2009-05,,,3.1300,5.0043,69.6204
AUS,2009-06,,,3.2500,5.5567,71.6910
AUS,2009-07,,,3.1400,5.4878,72.1873
AUS,2009-08,,,3.3000,5.5332,79.6397
AUS,2009-09,,,3.3700,5.3236,83.8173
AUS,2009-10,,,3.7800,5.4502,86.3792
AUS,2009-11,,,3.9500,5.4667,85.0515
AUS,2009-12,,,4.1290,5.4731,85.8858
AUS,2010-01,,,4.2025,5.5575,87.9669
AUS,2010-02,,,4.1600,5.4775,83.7123
AUS,2010-03,,,4.3275,5.6200,87.8369
AUS,2010-04,,,4.5450,5.7950,89.5469
AUS,2010-05,,,4.8050,5.4800,81.8587
AUS,2010-06,,,4.8875,5.3275,81.0977
AUS,2010-07,,,4.8400,5.1450,79.9771
AUS,2010-08,,,4.7425,4.9700,81.3133
AUS,2010-09,,,4.8150,5.0025,83.7749
AUS,2010-10,,,4.8100,5.0850,84.7841
AUS,2010-11,,,5.0150,5.3775,85.0782
AUS,2010-12,,,5.0250,5.5550,86.3856
AUS,2011-01,,,4.9550,5.5200,86.7447
AUS,2011-02,,,4.9175,5.6100,88.7072
AUS,2011-03,,,4.9200,5.4350,85.8451
AUS,2011-04,,,4.9000,5.5125,89.0113
AUS,2011-05,,,5.0025,5.3250,85.7464
AUS,2011-06,,,4.9925,5.1600,82.6988
AUS,2011-07,,,4.9550,5.0200,82.7118
AUS,2011-08,,,4.8575,4.4925,76.7653
AUS,2011-09,,,4.8100,4.2025,74.2003
AUS,2011-10,,,4.7250,4.3700,76.0351
AUS,2011-11,,,4.6225,4.0825,76.3475
AUS,2011-12,,,4.5075,3.8250,75.9671
AUS,2012-01,,,4.4100,3.7950,76.3614
AUS,2012-02,,,4.3700,3.9700,77.6439
AUS,2012-03,,,4.4425,4.1500,77.5892
AUS,2012-04,,,4.2025,3.8575,78.8779
AUS,2012-05,,,3.6550,3.2775,76.6228
AUS,2012-06,,,3.4925,2.9950,74.0176
AUS,2012-07,,,3.5450,2.8875,75.5226
AUS,2012-08,,,3.6175,3.1875,78.6229
AUS,2012-09,,,3.4900,3.0925,79.3942
AUS,2012-10,,,3.1625,3.0225,81.8053
AUS,2012-11,,,3.2425,3.0875,80.6866
AUS,2012-12,,,3.1125,3.2275,83.5942
AUS,2013-01,,,3.0000,3.3975,86.7280
AUS,2013-02,,,2.9400,3.4975,91.0115
AUS,2013-03,,,3.0500,3.5125,91.7251
AUS,2013-04,,,3.0200,3.2450,91.0077
AUS,2013-05,,,2.8200,3.2250,93.1421
AUS,2013-06,,,2.8000,3.5550,86.9558
AUS,2013-07,,,2.7600,3.7720,89.9649
AUS,2013-08,,,2.6000,3.8940,92.9360
AUS,2013-09,,,2.5800,4.0330,95.2013
AUS,2013-10,,,2.5800,4.0090,96.2553
AUS,2013-11,,,2.5800,4.1750,97.7220
AUS,2013-12,,,2.6000,4.2620,95.0151
AUS,2014-01,,,2.6200,4.1580,96.1823
AUS,2014-02,,,2.6300,4.1040,96.7395
AUS,2014-03,,,2.6500,4.0920,97.8949
AUS,2014-04,,,2.6800,4.0270,99.2474
AUS,2014-05,,,2.6900,3.7810,99.6807
AUS,2014-06,,,2.7000,3.7130,99.0476
AUS,2014-07,,,2.6500,3.4860,100.6367
AUS,2014-08,,,2.6300,3.4300,101.4328
AUS,2014-09,,,2.6600,3.5730,99.8012
AUS,2014-10,,,2.7200,3.3440,97.0322
AUS,2014-11,,,2.7500,3.2940,98.8723
AUS,2014-12,,,2.7500,2.9640,96.7639
AUS,2015-01,,,2.7000,2.6220,98.7858
AUS,2015-02,,,2.3600,2.4900,106.3397
AUS,2015-03,,,2.3000,2.4750,107.2095
AUS,2015-04,,,2.2500,2.4100,107.4749
AUS,2015-05,,,2.1500,2.8820,103.8753
AUS,2015-06,,,2.1500,2.9850,101.2482
AUS,2015-07,,,2.1400,2.9220,101.7224
AUS,2015-08,,,2.1400,2.7380,97.8097
AUS,2015-09,,,2.1700,2.7240,92.4131
AUS,2015-10,,,2.1500,2.6570,95.3431
AUS,2015-11,,,2.2200,2.8890,94.1591
AUS,2015-12,,,2.3400,2.8520,93.6190
AUS,2016-01,,,2.3000,2.7080,90.9017
AUS,2016-02,,,2.2800,2.4650,89.4031
AUS,2016-03,,,2.3100,2.5610,92.9598
AUS,2016-04,,,2.2600,2.5120,92.9230
AUS,2016-05,,,2.0000,2.3220,97.2552
AUS,2016-06,,,1.9900,2.1250,95.5705
AUS,2016-07,,,1.9300,1.9360,98.3792
AUS,2016-08,,,1.7600,1.8920,100.4943
AUS,2016-09,,,1.7300,2.0040,97.5503
AUS,2016-10,,,1.7400,2.2310,98.7344
AUS,2016-11,,,1.7600,2.5350,97.3181
AUS,2016-12,,,1.7800,2.7990,101.3498
AUS,2017-01,,,1.7800,2.7110,103.9004
AUS,2017-02,,,1.7800,2.7380,104.2281
AUS,2017-03,,,1.7900,2.8040,105.1043
AUS,2017-04,,,1.7700,2.5570,107.0456
AUS,2017-05,,,1.7300,2.5480,105.8738
AUS,2017-06,,,1.7200,2.4210,104.4181
AUS,2017-07,,,1.7000,2.6640,104.3709
AUS,2017-08,,,1.7000,2.6260,104.4717
AUS,2017-09,,,1.7200,2.7100,103.7574
AUS,2017-10,,,1.7000,2.7680,105.9961
AUS,2017-11,,,1.7200,2.5650,108.8582
AUS,2017-12,,,1.7700,2.5830,109.7494
AUS,2018-01,,,1.7900,2.7470,110.3326
AUS,2018-02,,,1.7700,2.8450,108.2396
AUS,2018-03,,,1.9300,2.7130,107.4866
AUS,2018-04,,,2.0600,2.7340,106.5189
AUS,2018-05,,,1.9600,2.7900,110.4375
AUS,2018-06,,,2.0700,2.6970,111.1684
AUS,2018-07,,,2.0200,2.6370,113.7427
AUS,2018-08,,,1.9600,2.5900,114.5102
AUS,2018-09,,,1.9300,2.6310,112.6868
AUS,2018-10,,,1.9300,2.6820,108.1136
AUS,2018-11,,,1.9400,2.6830,105.1629
AUS,2018-12,,,2.0200,2.4310,102.0617
AUS,2019-01,,,2.0700,2.2710,105.4888
AUS,2019-02,,,1.9600,2.1260,110.6188
AUS,2019-03,,,1.8300,1.9570,112.5764
AUS,2019-04,,,1.6800,1.8650,114.2022
AUS,2019-05,,,1.5400,1.6550,116.0654
AUS,2019-06,,,1.2900,1.3860,119.0778
AUS,2019-07,,,1.1100,1.3200,122.3036
AUS,2019-08,,,0.9800,0.9590,119.1399
AUS,2019-09,,,0.9800,1.0350,121.3623
AUS,2019-10,,,0.8800,1.0370,121.0252
AUS,2019-11,,,0.9100,1.1520,122.8383
AUS,2019-12,,,0.9000,1.2020,123.2157
AUS,2020-01,,,0.8900,1.1590,126.5437
AUS,2020-02,,,0.8900,0.9840,127.1267
AUS,2020-03,,,0.5300,0.8840,98.7945
AUS,2020-04,,,0.1700,0.8540,96.8713
AUS,2020-05,,,0.1000,0.9030,100.1817
AUS,2020-06,,,0.1000,0.9280,108.0161
AUS,2020-07,,,0.1000,0.8970,109.4515
AUS,2020-08,,,0.1000,0.9050,110.8687
AUS,2020-09,,,0.0900,0.8940,107.7882
AUS,2020-10,,,0.0700,0.8020,110.7327
AUS,2020-11,,,0.0200,0.8560,116.6687
AUS,2020-12,,,0.0200,0.9760,121.2146
AUS,2021-01,,,0.0100,1.0530,122.2562
AUS,2021-02,,,0.0100,1.3340,124.1060
AUS,2021-03,,,0.0300,1.7070,123.1871
AUS,2021-04,,,0.0400,1.6760,127.3157
AUS,2021-05,,,0.0400,1.6600,128.6689
AUS,2021-06,,,0.0300,1.5310,132.8794
AUS,2021-07,,,0.0200,1.2540,133.6056
AUS,2021-08,,,0.0100,1.1350,136.9542
AUS,2021-09,,,0.0100,1.2820,134.6871
AUS,2021-10,,,0.0400,1.7100,133.6132
AUS,2021-11,,,0.0400,1.8060,134.4745
AUS,2021-12,,,0.0600,1.6090,133.9538
AUS,2022-01,,,0.0700,1.8880,132.7320
AUS,2022-02,,,0.0700,2.1110,130.4120
AUS,2022-03,,,0.1700,2.5000,131.7159
AUS,2022-04,,,0.4100,3.0080,136.1010
AUS,2022-05,,,1.0000,3.3810,130.4350
AUS,2022-06,,,1.6000,3.7670,123.8231
AUS,2022-07,,,2.0700,3.4290,122.0088
AUS,2022-08,,,2.3100,3.3610,128.0332
AUS,2022-09,,,2.7600,3.7470,122.6224
AUS,2022-10,,,2.9500,3.9190,122.6354
AUS,2022-11,,,3.0600,3.6960,129.3073
AUS,2022-12,,,3.1700,3.5510,130.5719
AUS,2023-01,,,3.3200,3.6040,132.9896
AUS,2023-02,,,3.4600,3.7020,134.8266
AUS,2023-03,,,3.6400,3.4680,129.4548
AUS,2023-04,,,3.6600,3.3430,132.9606
AUS,2023-05,,,3.9000,3.5000,131.6305
AUS,2023-06,,,4.2500,3.9160,130.6312
AUS,2023-07,,,4.3000,4.0360,132.3433
AUS,2023-08,,,4.1500,4.1280,132.0602
AUS,2023-09,,,4.1300,4.2110,130.4463
AUS,2023-10,,,4.2100,4.6330,126.4376
AUS,2023-11,,,4.3800,4.5780,127.6573
AUS,2023-12,,,4.3500,4.1870,133.9923
AUS,2024-01,,,4.3500,4.1480,136.7283
AUS,2024-02,,,4.3400,4.1410,138.9687
AUS,2024-03,,,4.3500,4.0450,141.2450
AUS,2024-04,,128.9555,4.3700,4.2680,140.6715
AUS,2024-05,,128.6478,4.3600,4.3250,140.9981
AUS,2024-06,,129.1160,4.3900,4.2420,141.5135
AUS,2024-07,,129.4504,4.4600,4.3260,143.9842
AUS,2024-08,,129.0759,4.3800,3.9760,144.2313
AUS,2024-09,,129.1428,4.4200,3.9220,147.5942
AUS,2024-10,,128.8485,4.4100,4.2670,149.8189
AUS,2024-11,,129.3300,4.4200,4.5440,150.9807
AUS,2024-12,,130.1728,4.4400,4.3130,151.2217
AUS,2025-01,,130.5340,4.3300,4.4810,151.7095
AUS,2025-02,,130.6544,4.1700,4.4230,153.0276
AUS,2025-03,,131.0423,4.1200,4.4210,144.6767
AUS,2025-04,,132.0055,4.0200,4.2670,141.9858
AUS,2025-05,,131.3634,3.7800,4.3500,151.0036
AUS,2025-06,,131.5506,3.6900,4.2080,155.3068
AUS,2025-07,,133.2763,3.6800,4.2910,157.3276
AUS,2025-08,,133.1693,3.6100,4.2750,161.7168
AUS,2025-09,,133.7712,3.5800,4.2980,160.7010
AUS,2025-10,,133.7579,3.5600,4.2340,163.3875
AUS,2025-11,,133.7846,3.6500,4.4160,157.8299
AUS,2025-12,,135.0688,3.7100,4.7190,157.5627
AUS,2026-01,,135.5504,3.7700,4.7500,160.4332
AUS,2026-02,,135.5237,3.9600,4.7580,163.4038
AUS,2026-03,,137.0353,4.1900,4.9260,157.4743
AUS,2026-04,,137.5168,4.3400,4.9690,160.5177
AUS,2026-05,,,4.4300,4.9900,157.8589
AUT,1955-01,10.4650,,,,
AUT,1955-02,10.4763,,,,
AUT,1955-03,10.4542,,,,
AUT,1955-04,10.7116,,,,
AUT,1955-05,10.5833,,,,
AUT,1955-06,10.8102,,,,
AUT,1955-07,10.9293,,,,
AUT,1955-08,10.9895,,,,
AUT,1955-09,11.0953,,,,
AUT,1955-10,11.0709,,,,
AUT,1955-11,11.3038,,,,
AUT,1955-12,11.5809,,,,
AUT,1956-01,11.1786,,,,
AUT,1956-02,11.2938,,,,
AUT,1956-03,11.1759,,,,
AUT,1956-04,11.2314,,,,
AUT,1956-05,11.3064,,,,
AUT,1956-06,11.3125,,,,
AUT,1956-07,11.4330,,,,
AUT,1956-08,11.7101,,,,
AUT,1956-09,11.6526,,,,
AUT,1956-10,11.6369,,,,
AUT,1956-11,11.7054,,,,
AUT,1956-12,11.5595,,,,
AUT,1957-01,11.7574,,,,5.8929
AUT,1957-02,11.6845,,,,5.7615
AUT,1957-03,11.9630,,,,5.5804
AUT,1957-04,11.9073,,,,5.4581
AUT,1957-05,12.1368,,,,5.2678
AUT,1957-06,12.0691,,,,5.1184
AUT,1957-07,12.1328,,,,5.2044
AUT,1957-08,12.2028,,,,5.2271
AUT,1957-09,12.3819,,,,5.2814
AUT,1957-10,12.2011,,,,5.2361
AUT,1957-11,12.2592,,,,5.0776
AUT,1957-12,12.2671,,,,4.9961
AUT,1958-01,12.4848,15.5651,,,5.0685
AUT,1958-02,12.4766,15.5964,,,4.9417
AUT,1958-03,12.3185,15.5808,,,4.8511
AUT,1958-04,12.2656,15.8308,,,4.8783
AUT,1958-05,12.3365,16.0340,,,4.7696
AUT,1958-06,12.3820,16.0340,,,4.6156
AUT,1958-07,12.6093,15.7058,,,4.6654
AUT,1958-08,12.2428,15.5183,,,4.7016
AUT,1958-09,12.1959,15.3776,,,4.7062
AUT,1958-10,12.5696,15.3932,,,4.9961
AUT,1958-11,12.3287,15.4557,,,5.4173
AUT,1958-12,12.4706,15.4401,,,5.2452
AUT,1959-01,12.6007,15.5026,,,5.3448
AUT,1959-02,12.5793,15.5183,,,5.3494
AUT,1959-03,12.3003,15.5183,,,5.3131
AUT,1959-04,13.1162,15.6276,,,5.3222
AUT,1959-05,13.2309,15.7370,,,5.4264
AUT,1959-06,13.0694,16.1434,,,6.0107
AUT,1959-07,13.1170,16.0183,,,7.4918
AUT,1959-08,13.2692,15.8621,,,7.6594
AUT,1959-09,13.1940,15.8308,,,7.5688
AUT,1959-10,13.4451,15.8308,,,7.4058
AUT,1959-11,13.4735,16.0027,,,7.2880
AUT,1959-12,13.7483,15.9558,,,7.4420
AUT,1960-01,13.8176,15.9558,,,7.5552
AUT,1960-02,13.8924,15.9715,,,7.9040
AUT,1960-03,14.1352,16.0027,,,8.2029
AUT,1960-04,14.2479,16.0809,,,8.2482
AUT,1960-05,14.3569,16.2059,,,8.4022
AUT,1960-06,14.4364,16.3153,,,8.5472
AUT,1960-07,14.5012,16.2996,,,8.7691
AUT,1960-08,14.7470,16.2059,,,8.9730
AUT,1960-09,14.5779,16.0496,,,9.4078
AUT,1960-10,14.7219,16.0027,,,9.5618
AUT,1960-11,15.1147,16.0652,,,9.8925
AUT,1960-12,15.1824,16.0809,,,10.4405
AUT,1961-01,14.6157,16.2840,,,11.3645
AUT,1961-02,15.0053,16.3621,,,12.2659
AUT,1961-03,15.1642,16.3778,,,12.5241
AUT,1961-04,15.0135,16.4715,,,12.6781
AUT,1961-05,14.9121,16.5653,,,13.2126
AUT,1961-06,14.9734,16.9247,,,14.2408
AUT,1961-07,15.2113,16.8935,,,14.6349
AUT,1961-08,14.8822,16.8153,,,15.1739
AUT,1961-09,15.2647,16.7528,,,15.6268
AUT,1961-10,15.1915,16.7685,,,15.8261
AUT,1961-11,15.1077,16.9247,,,16.0798
AUT,1961-12,15.4630,16.9404,,,16.1568
AUT,1962-01,15.2225,17.0810,,,16.8996
AUT,1962-02,15.5411,17.0966,,,17.4024
AUT,1962-03,15.4079,17.1904,,,16.9993
AUT,1962-04,15.6789,17.4561,,,16.3561
AUT,1962-05,14.9796,17.6436,,,15.7401
AUT,1962-06,15.4710,17.9874,,,14.4809
AUT,1962-07,15.4844,17.6749,,,13.8558
AUT,1962-08,15.5507,17.3779,,,13.0042
AUT,1962-09,15.7925,17.4092,,,13.3258
AUT,1962-10,15.5840,17.2998,,,12.3429
AUT,1962-11,15.5647,17.2998,,,13.0450
AUT,1962-12,15.4722,17.3311,,,13.1990
AUT,1963-01,15.5834,17.5030,,,13.0269
AUT,1963-02,15.4764,17.7218,,,12.6962
AUT,1963-03,15.8436,17.7686,,,12.4879
AUT,1963-04,15.8977,17.8468,,,12.4652
AUT,1963-05,16.0575,17.9405,,,12.4516
AUT,1963-06,16.4908,18.2375,,,12.2025
AUT,1963-07,15.9738,17.9874,,,11.7767
AUT,1963-08,16.4888,17.7061,,,11.6499
AUT,1963-09,16.4967,17.9093,,,11.7043
AUT,1963-10,16.5219,17.7999,,,11.5684
AUT,1963-11,17.0565,18.0187,,,11.8311
AUT,1963-12,16.3189,18.0656,,,11.7631
AUT,1964-01,17.0891,18.2531,,,11.8990
AUT,1964-02,17.3600,18.3000,,,11.7631
AUT,1964-03,17.1394,18.2843,,,11.8084
AUT,1964-04,16.9850,18.3937,,,11.7088
AUT,1964-05,18.0243,18.5656,,,11.4098
AUT,1964-06,17.1741,18.8626,,,11.1834
AUT,1964-07,17.5807,18.9563,,,11.0792
AUT,1964-08,17.5587,18.6282,,,11.1653
AUT,1964-09,17.4052,18.6125,,,11.7133
AUT,1964-10,17.7485,18.5656,,,11.7088
AUT,1964-11,17.6857,18.6907,,,11.5548
AUT,1964-12,17.6467,18.6907,,,11.5548
AUT,1965-01,18.5654,18.7844,,,11.4144
AUT,1965-02,17.9291,18.7375,,,11.3147
AUT,1965-03,17.7012,18.8469,,,11.4008
AUT,1965-04,17.8861,19.0188,,,11.3464
AUT,1965-05,18.0372,19.5189,,,11.1471
AUT,1965-06,18.2055,20.5191,,,11.0022
AUT,1965-07,18.3013,20.0346,,,10.8301
AUT,1965-08,18.3990,19.7377,,,10.8301
AUT,1965-09,18.6256,19.6440,,,10.9478
AUT,1965-10,18.5739,19.4564,,,10.8437
AUT,1965-11,18.6505,19.6752,,,10.8119
AUT,1965-12,17.7884,19.8159,,,10.6942
AUT,1966-01,18.8148,19.7221,,,10.6398
AUT,1966-02,18.8457,19.6624,,,10.5130
AUT,1966-03,18.9433,19.6426,,,10.9161
AUT,1966-04,18.9929,19.7022,,,11.0203
AUT,1966-05,18.9309,19.6823,,,10.8165
AUT,1966-06,18.9857,19.8215,,,10.6987
AUT,1966-07,19.1644,19.8215,,,10.5719
AUT,1966-08,18.5221,19.9805,,,10.4903
AUT,1966-09,19.0627,20.0203,,,10.3363
AUT,1966-10,19.5175,20.1197,,,10.2050
AUT,1966-11,19.1933,20.2191,,,10.0102
AUT,1966-12,19.7955,20.1992,,,9.8653
AUT,1967-01,19.0004,20.5372,,,9.7611
AUT,1967-02,19.0075,20.5173,,,9.7339
AUT,1967-03,19.0661,20.4577,,,9.8381
AUT,1967-04,19.4618,20.4776,,,9.7702
AUT,1967-05,19.2411,20.5770,,,9.6479
AUT,1967-06,19.1136,20.5372,,,9.6162
AUT,1967-07,19.1471,20.6764,,,9.6252
AUT,1967-08,18.5755,20.7161,,,9.6932
AUT,1967-09,19.2221,20.8553,,,9.9830
AUT,1967-10,19.2916,20.8951,,,10.0419
AUT,1967-11,19.2603,20.8951,,,10.0736
AUT,1967-12,20.1428,20.9348,,,11.4234
AUT,1968-01,19.6698,20.9547,,,10.6806
AUT,1968-02,19.5805,21.0144,,,10.7925
AUT,1968-03,20.1667,21.0939,,,10.6667
AUT,1968-04,20.1867,21.0939,,,10.5602
AUT,1968-05,20.2234,21.0342,,,10.4174
AUT,1968-06,21.3423,21.1734,,,10.4344
AUT,1968-07,20.7809,21.2330,,,10.2756
AUT,1968-08,21.0647,21.3325,,,10.3406
AUT,1968-09,21.4390,21.3523,,,10.8074
AUT,1968-10,21.2481,21.5313,,,10.5666
AUT,1968-11,21.7476,21.5511,,,10.3087
AUT,1968-12,20.1705,21.5710,,,10.3790
AUT,1969-01,21.8513,21.6506,,,10.3566
AUT,1969-02,22.0795,21.6506,,,10.5378
AUT,1969-03,22.2925,21.6506,,,10.5452
AUT,1969-04,22.2381,21.7301,,,10.4813
AUT,1969-05,22.7772,21.7301,,,10.2522
AUT,1969-06,23.2619,21.8693,,,10.1349
AUT,1969-07,23.2274,22.0084,,,10.1264
AUT,1969-08,23.7274,21.9885,,,10.3257
AUT,1969-09,23.6320,21.9885,,,10.5698
AUT,1969-10,23.7812,22.0681,,,10.5474
AUT,1969-11,24.3321,22.1476,,,11.1793
AUT,1969-12,22.2785,22.3066,,,11.4373
AUT,1970-01,23.5511,22.4856,,,11.3467
AUT,1970-02,24.5058,22.4657,,,11.3520
AUT,1970-03,24.4971,22.4856,,,11.2454
AUT,1970-04,24.6715,22.5452,,,11.3850
AUT,1970-05,25.5145,22.6446,,,11.3168
AUT,1970-06,24.8150,22.8832,,,11.4692
AUT,1970-07,25.2143,23.0224,,,11.7463
AUT,1970-08,25.5646,23.0025,,,12.1364
AUT,1970-09,25.4312,23.0422,,,12.4699
AUT,1970-10,25.6579,23.1416,,,12.4102
AUT,1970-11,25.8893,23.2212,,,12.2397
AUT,1970-12,24.5098,23.3405,,,12.0969
AUT,1971-01,26.7997,23.4200,,,12.0607
AUT,1971-02,26.3467,23.4597,,,12.1268
AUT,1971-03,25.9696,23.4796,,,12.0447
AUT,1971-04,26.2723,23.6188,,,12.1427
AUT,1971-05,26.6899,23.5989,,,12.2205
AUT,1971-06,26.2192,23.8574,,,12.1193
AUT,1971-07,26.4278,24.0363,,,12.0522
AUT,1971-08,26.5268,24.1953,,,11.9658
AUT,1971-09,26.5773,24.2749,,,11.7229
AUT,1971-10,26.9060,24.3743,,,11.7857
AUT,1971-11,26.5293,24.3941,,,11.6408
AUT,1971-12,27.1648,24.4737,,,11.5513
AUT,1972-01,27.7201,24.6725,,,11.6078
AUT,1972-02,26.8458,24.7918,,,11.7282
AUT,1972-03,27.5431,24.9309,,,11.8071
AUT,1972-04,28.0240,24.9508,,,11.8081
AUT,1972-05,27.6740,25.0105,,,12.1865
AUT,1972-06,27.9873,25.4081,,,12.7737
AUT,1972-07,28.3221,25.5075,,,12.9420
AUT,1972-08,28.4379,25.7063,,,14.4841
AUT,1972-09,28.7534,25.8256,,,14.0909
AUT,1972-10,29.5716,26.0841,,,14.1367
AUT,1972-11,29.4567,26.2033,,,14.0919
AUT,1972-12,32.9040,26.3425,,,14.2784
AUT,1973-01,28.7695,26.6606,,,14.7101
AUT,1973-02,29.2230,26.7799,,,15.0884
AUT,1973-03,29.3571,26.8395,,,15.5573
AUT,1973-04,29.7691,26.9389,,,16.1232
AUT,1973-05,29.7839,27.0384,,,15.8184
AUT,1973-06,30.2187,27.2372,,,15.7950
AUT,1973-07,30.0204,27.3167,,,16.3470
AUT,1973-08,30.3418,27.4956,,,15.6053
AUT,1973-09,30.7552,27.5155,,,15.5594
AUT,1973-10,30.5507,27.9131,,,14.8720
AUT,1973-11,30.1632,28.2909,,,14.9978
AUT,1973-12,31.8349,28.4101,,,14.3690
AUT,1974-01,31.3613,28.8276,,,14.5587
AUT,1974-02,31.8078,29.0265,,,14.9584
AUT,1974-03,32.0853,29.2451,,,15.3708
AUT,1974-04,31.7599,29.5633,,,15.2813
AUT,1974-05,31.4804,29.6428,,,14.6376
AUT,1974-06,32.6412,30.0205,,,14.8720
AUT,1974-07,32.0208,30.0603,,,14.5225
AUT,1974-08,31.7844,30.2193,,,14.3349
AUT,1974-09,31.7544,30.2989,,,14.1527
AUT,1974-10,31.0641,30.6965,,,13.9939
AUT,1974-11,31.0047,30.9549,,,14.0088
AUT,1974-12,30.2645,31.1537,,,14.0610
AUT,1975-01,30.0928,31.4917,,,14.0983
AUT,1975-02,30.6587,31.8098,,,14.3797
AUT,1975-03,29.9053,31.9490,,,14.8038
AUT,1975-04,29.5492,32.1080,,,14.7985
AUT,1975-05,29.1511,32.1876,,,14.5694
AUT,1975-06,29.0831,32.5255,,,14.4479
AUT,1975-07,29.0287,32.7442,,,14.4543
AUT,1975-08,29.4440,32.8834,,,14.4607
AUT,1975-09,29.0365,32.9430,,,14.3594
AUT,1975-10,28.8885,33.0623,,,14.3797
AUT,1975-11,29.8628,33.1220,,,14.5108
AUT,1975-12,30.6446,33.2611,,,14.5150
AUT,1976-01,30.2120,33.7781,,,14.7111
AUT,1976-02,30.4364,34.1359,,,14.9125
AUT,1976-03,30.3860,34.4341,,,15.0511
AUT,1976-04,30.0544,34.5932,,,15.0490
AUT,1976-05,31.3276,34.5932,,,14.9253
AUT,1976-06,31.2086,34.9510,,,14.6760
AUT,1976-07,31.3155,34.9113,,,14.5555
AUT,1976-08,31.4535,35.3288,,,14.6791
AUT,1976-09,32.1919,35.3089,,,14.7069
AUT,1976-10,32.3704,35.4481,,,14.6717
AUT,1976-11,32.0060,35.4878,,,14.2571
AUT,1976-12,32.3948,35.6668,,,14.2006
AUT,1977-01,32.1739,36.1041,,,14.2614
AUT,1977-02,32.1848,36.3228,,,14.3168
AUT,1977-03,32.7370,36.4222,,,14.2593
AUT,1977-04,32.7856,36.5018,,,14.2369
AUT,1977-05,32.5827,36.6012,,,14.2134
AUT,1977-06,32.3204,36.9590,,,14.1079
AUT,1977-07,32.9350,37.0982,,,13.8628
AUT,1977-08,32.4234,37.1181,,,13.9790
AUT,1977-09,32.1000,37.0584,,,13.6326
AUT,1977-10,33.5402,37.2374,,,13.1030
AUT,1977-11,32.7168,37.0584,,,12.9133
AUT,1977-12,31.8176,37.1578,,,12.7982
