# pofo simdata v1
# id: USSCV-USD
# name: US small-cap value total return (USD, daily)
# source: Ken French Data Library, 6 Portfolios formed on Size and Book-to-Market (2x3) [Daily], value-weighted SMALL HiBM (small x high book-to-market), daily returns cumulated to a total-return index from 1963-07 (the standard reliable-value start; pre-1963 book equity is hand-collected). https://mba.tuck.dartmouth.edu/pages/faculty/ken.french/ftp/6_Portfolios_2x3_Daily_CSV.zip . Gross of fees/costs. Extends DFSVX (hence ZPRV) before its 1993 inception.
2016-04-28,220558.370876
2016-04-29,220051.086623
2016-05-02,221151.342056
2016-05-03,217015.811960
2016-05-04,215648.612344
2016-05-05,214850.712479
2016-05-06,215817.540685
2016-05-09,214630.544211
2016-05-10,217334.889068
2016-05-11,216052.613222
2016-05-12,214821.113327
2016-05-13,212737.348528
2016-05-16,215375.291650
2016-05-17,212532.337800
2016-05-18,214020.064164
2016-05-19,212307.903651
2016-05-20,215301.445093
2016-05-23,214849.312058
2016-05-24,218716.599675
2016-05-25,220728.792392
2016-05-26,219558.929792
2016-05-27,220744.548013
2016-05-31,221208.111564
2016-06-01,222446.876989
2016-06-02,223136.462307
2016-06-03,222154.661873
2016-06-06,225486.981801
2016-06-07,226185.991445
2016-06-08,227905.004980
2016-06-09,226150.136442
2016-06-10,223164.954641
2016-06-13,220821.722617
2016-06-14,220026.764415
2016-06-15,220268.793856
2016-06-16,219145.423008
2016-06-17,219715.201107
2016-06-20,222615.441762
2016-06-21,222615.441762
2016-06-22,221569.149186
2016-06-23,226266.415148
2016-06-24,216898.985561
2016-06-27,209914.838226
2016-06-28,212937.611897
2016-06-29,217153.776612
2016-06-30,221192.836857
2016-07-01,222497.874595
2016-07-05,217424.923054
2016-07-06,218925.155023
2016-07-07,219341.112818
2016-07-08,225109.784085
2016-07-11,227653.524645
2016-07-12,232206.595138
2016-07-13,231695.740628
2016-07-14,232692.032313
2016-07-15,233180.685581
2016-07-18,233507.138541
2016-07-19,231802.536429
2016-07-20,232312.502010
2016-07-21,231476.177002
2016-07-22,232957.624535
2016-07-25,231862.723700
2016-07-26,234065.419575
2016-07-27,234486.737330
2016-07-28,233290.854970
2016-07-29,233897.411193
2016-08-01,232564.195949
2016-08-02,230145.528311
2016-08-03,233528.667577
2016-08-04,233341.844643
2016-08-05,237541.997847
2016-08-08,238230.869641
2016-08-09,237754.407901
2016-08-10,235923.698960
2016-08-11,237457.203004
2016-08-12,237148.508640
2016-08-15,240350.013506
2016-08-16,239220.368443
2016-08-17,238646.239559
2016-08-18,241032.701954
2016-08-19,240671.152901
2016-08-22,240382.347518
2016-08-23,242305.406298
2016-08-24,240342.732507
2016-08-25,241424.274803
2016-08-26,241303.562666
2016-08-29,242823.775111
2016-08-30,242799.492733
2016-08-31,241536.935371
2016-09-01,241029.707807
2016-09-02,243777.446476
2016-09-06,244045.601667
2016-09-07,245778.325439
2016-09-08,246196.148592
2016-09-09,239573.472195
2016-09-12,242280.652430
2016-09-13,237435.039382
2016-09-14,236342.838201
2016-09-15,238918.975137
2016-09-16,238082.758724
2016-09-19,239035.089759
2016-09-20,237887.721328
2016-09-21,241360.882060
2016-09-22,244981.295290
2016-09-23,242874.456151
2016-09-26,239789.950558
2016-09-27,240269.530459
2016-09-28,244113.842946
2016-09-29,242112.109434
2016-09-30,245622.735021
2016-10-03,244664.806354
2016-10-04,243832.946013
2016-10-05,247149.074079
2016-10-06,246926.639912
2016-10-07,245272.231424
2016-10-10,247921.171524
2016-10-11,244450.275123
2016-10-12,244841.395563
2016-10-13,241413.616025
2016-10-14,241703.312364
2016-10-17,241219.905739
2016-10-18,242257.151334
2016-10-19,244703.948562
2016-10-20,244336.892640
2016-10-21,243799.351476
2016-10-24,245018.348233
2016-10-25,243009.197778
2016-10-26,241429.637992
2016-10-27,239353.343105
2016-10-28,238036.899718
2016-10-31,238203.525548
2016-11-01,236202.615934
2016-11-02,233368.184542
2016-11-03,233228.163632
2016-11-04,234184.399102
2016-11-07,239594.058722
2016-11-08,239881.571592
2016-11-09,249093.023941
2016-11-10,254822.163492
2016-11-11,260963.377632
2016-11-14,264408.094217
2016-11-15,265597.930641
2016-11-16,265491.691469
2016-11-17,266766.051588
2016-11-18,268420.001108
2016-11-21,270084.205114
2016-11-22,273190.173473
2016-11-23,275102.504688
2016-11-25,275295.076441
2016-11-28,271964.006016
2016-11-29,271501.667206
2016-11-30,273945.182210
2016-12-01,274712.228721
2016-12-02,274519.930161
2016-12-05,279680.904848
2016-12-06,282981.139525
2016-12-07,285697.758464
2016-12-08,290583.190134
2016-12-09,292123.281042
2016-12-12,288442.527701
2016-12-13,288500.216206
2016-12-14,284692.013352
2016-12-15,287368.118278
2016-12-16,286218.645805
2016-12-19,288164.932596
2016-12-20,291911.076720
2016-12-21,290597.476875
2016-12-22,288447.055546
2016-12-23,289341.241418
2016-12-27,290961.552370
2016-12-28,288226.513778
2016-12-29,287938.287264
2016-12-30,286153.069883
2017-01-03,288413.679135
2017-01-04,292739.884322
2017-01-05,288729.347907
2017-01-06,287516.684645
2017-01-09,283433.947723
2017-01-10,287260.306018
2017-01-11,288926.415793
2017-01-12,284852.553330
2017-01-13,286903.491714
2017-01-17,282657.320037
2017-01-18,284211.935297
2017-01-19,282080.345782
2017-01-20,283716.411788
2017-01-23,282269.458087
2017-01-24,287406.762225
2017-01-25,290769.421343
2017-01-26,289664.497542
2017-01-27,288187.208604
2017-01-30,283374.482220
2017-01-31,284196.268219
2017-02-01,284338.366353
2017-02-02,283144.145214
2017-02-03,287957.595683
2017-02-06,285394.773081
2017-02-07,283710.943920
2017-02-08,282207.275917
2017-02-09,286129.957053
2017-02-10,288447.609705
2017-02-13,289687.934426
2017-02-14,290672.873404
2017-02-15,291690.228460
2017-02-16,290815.157775
2017-02-17,290146.282912
2017-02-21,291945.189866
2017-02-22,290689.825550
2017-02-23,289207.307440
2017-02-24,287963.716018
2017-02-27,289605.109199
2017-02-28,285000.387963
2017-03-01,291811.897235
2017-03-02,286413.377136
2017-03-03,286613.866500
2017-03-06,284550.246661
2017-03-07,282871.400206
2017-03-08,280410.419024
2017-03-09,278812.079636
2017-03-10,278867.842052
2017-03-13,279899.653067
2017-03-14,278388.194941
2017-03-15,281728.853280
2017-03-16,283531.917941
2017-03-17,284410.866887
2017-03-20,282135.579951
2017-03-21,273220.095625
2017-03-22,271799.351128
2017-03-23,274218.365353
2017-03-24,274026.412497
2017-03-27,274437.452116
2017-03-28,277456.264089
2017-03-29,278871.291036
2017-03-30,282385.069303
2017-03-31,282978.077948
2017-04-03,279667.234436
2017-04-04,280002.835118
2017-04-05,276166.796277
2017-04-06,279618.881230
2017-04-07,279199.452908
2017-04-10,279757.851814
2017-04-11,282443.527192
2017-04-12,277952.675109
2017-04-13,273838.975518
2017-04-17,277234.578814
2017-04-18,277317.749188
2017-04-19,277650.530487
2017-04-20,281759.758338
2017-04-21,281337.118700
2017-04-24,285725.977752
2017-04-25,288068.930770
2017-04-26,290805.585612
2017-04-27,288420.979810
2017-04-28,284815.717562
2017-05-01,285926.498861
2017-05-02,284382.495767
2017-05-03,282846.830290
2017-05-04,281800.297018
2017-05-05,283096.578384
2017-05-08,283124.888042
2017-05-09,282898.388131
2017-05-10,283662.213779
2017-05-11,281733.310726
2017-05-12,279451.270909
2017-05-15,281994.277474
2017-05-16,282078.875757
2017-05-17,273249.806946
2017-05-18,273741.656599
2017-05-19,275630.474029
2017-05-22,277229.130779
2017-05-23,278587.553519
2017-05-24,278086.095923
2017-05-25,277140.603197
2017-05-26,277279.173498
2017-05-30,274977.756358
2017-05-31,273960.338660
2017-06-01,279028.604925
2017-06-02,280228.427926
2017-06-05,278659.148730
2017-06-06,277934.634943
2017-06-07,277601.113381
2017-06-08,282792.254202
2017-06-09,286949.300338
2017-06-12,286490.181458
2017-06-13,288266.420583
2017-06-14,285354.929735
2017-06-15,283528.658185
2017-06-16,282422.896418
2017-06-19,283496.103424
2017-06-20,279470.458755
2017-06-21,275725.554608
2017-06-22,276442.441050
2017-06-23,278515.759358
2017-06-26,279852.635003
2017-06-27,278929.121307
2017-06-28,283949.845491
2017-06-29,283665.895645
2017-06-30,283268.763392
2017-07-03,286781.296058
2017-07-05,284228.942523
2017-07-06,280335.006010
2017-07-07,282353.418053
2017-07-10,281591.063825
2017-07-11,281534.745612
2017-07-12,283026.879764
2017-07-13,284074.079219
2017-07-14,284301.338482
2017-07-17,285125.812364
2017-07-18,284298.947508
2017-07-19,287568.385404
2017-07-20,287539.628566
2017-07-21,285555.605129
2017-07-24,285384.271765
2017-07-25,288837.421454
2017-07-26,286642.257051
2017-07-27,285524.352248
2017-07-28,285866.981471
2017-07-31,284980.793828
2017-08-01,285094.786146
2017-08-02,282215.328806
2017-08-03,279957.606175
2017-08-04,282561.211913
2017-08-07,281487.479308
2017-08-08,281262.289324
2017-08-09,278984.064781
2017-08-10,274576.116557
2017-08-11,274411.370887
2017-08-14,278198.247805
2017-08-15,275583.184276
2017-08-16,274921.784634
2017-08-17,269753.255083
2017-08-18,270130.909640
2017-08-21,269293.503820
2017-08-22,271555.569252
2017-08-23,271555.569252
2017-08-24,273103.435997
2017-08-25,274878.608331
2017-08-28,274603.729722
2017-08-29,274686.110841
2017-08-30,275674.980840
2017-08-31,278128.488170
2017-09-01,280659.457412
2017-09-05,277010.884466
2017-09-06,277897.319296
2017-09-07,277008.047874
2017-09-08,276758.740631
2017-09-11,280522.659504
2017-09-12,283720.617822
2017-09-13,285366.197406
2017-09-14,284738.391771
2017-09-15,286219.031408
2017-09-18,287936.345597
2017-09-19,288195.488308
2017-09-20,290155.217628
2017-09-21,289981.124498
2017-09-22,292010.992369
2017-09-25,293237.438537
2017-09-26,294996.863168
2017-09-27,300719.802314
2017-09-28,301351.313899
2017-09-29,301381.449030
2017-10-02,305028.164563
2017-10-03,305699.226526
2017-10-04,304445.859697
2017-10-05,306028.978167
2017-10-06,304988.479641
2017-10-09,303524.534939
2017-10-10,305163.567428
2017-10-11,304827.887504
2017-10-12,303700.024320
2017-10-13,303942.984339
2017-10-16,304520.476010
2017-10-17,303302.394106
2017-10-18,304849.236315
2017-10-19,304087.113225
2017-10-20,305729.183636
2017-10-23,303191.631412
2017-10-24,304040.567980
2017-10-25,303006.830049
2017-10-26,304158.256003
2017-10-27,305314.057376
2017-10-30,301650.288687
2017-10-31,304334.976257
2017-11-01,302752.434380
2017-11-02,303721.242170
2017-11-03,302597.473574
2017-11-06,304231.499931
2017-11-07,299485.488532
2017-11-08,299156.054495
2017-11-09,298228.670726
2017-11-10,297333.984714
2017-11-13,296769.050143
2017-11-14,295908.419897
2017-11-15,294340.105272
2017-11-16,298872.942893
2017-11-17,301413.362908
2017-11-20,303342.408430
2017-11-21,305860.150420
2017-11-22,306288.354631
2017-11-24,306227.096960
2017-11-27,305032.811282
2017-11-28,310309.878917
2017-11-29,312419.986094
2017-11-30,312419.986094
2017-12-01,311576.452131
2017-12-04,311856.870938
2017-12-05,309081.344787
2017-12-06,306732.326566
2017-12-07,308450.027595
2017-12-08,308573.407606
2017-12-11,308172.262176
2017-12-12,307710.003783
2017-12-13,308171.568789
2017-12-14,304781.681532
2017-12-15,309536.275764
2017-12-18,314179.319900
2017-12-19,311540.213613
2017-12-20,312910.990553
2017-12-21,315539.442874
2017-12-22,313898.637771
2017-12-26,314714.774229
2017-12-27,314022.401726
2017-12-28,315027.273411
2017-12-29,312444.049769
2018-01-02,316224.622772
2018-01-03,316983.561866
2018-01-04,317776.020771
2018-01-05,318379.795210
2018-01-08,318952.878842
2018-01-09,318314.973084
2018-01-10,319269.918003
2018-01-11,326389.637175
2018-01-12,327923.668470
2018-01-16,322709.682141
2018-01-17,325775.424121
2018-01-18,323104.065643
2018-01-19,327304.418497
2018-01-22,328777.288380
2018-01-23,329171.821126
2018-01-24,326703.032468
2018-01-25,325984.285796
2018-01-26,326929.640225
2018-01-29,323725.729751
2018-01-30,320358.982161
2018-01-31,317764.074406
2018-02-01,318780.919444
2018-02-02,311544.592573
2018-02-05,300765.149670
2018-02-06,303983.336771
2018-02-07,304348.116775
2018-02-08,296830.718291
2018-02-09,299591.243971
2018-02-12,301838.178301
2018-02-13,302532.406111
2018-02-14,308885.586639
2018-02-15,311047.785746
2018-02-16,312820.758124
2018-02-20,308973.062799
2018-02-21,310487.030807
2018-02-22,310269.689886
2018-02-23,313527.521629
2018-02-26,315283.275750
2018-02-27,310774.724907
2018-02-28,305771.251836
2018-03-01,305067.977957
2018-03-02,309766.024818
2018-03-05,312337.082824
2018-03-06,315554.154777
2018-03-07,316974.148473
2018-03-08,316276.805346
2018-03-09,320799.563663
2018-03-12,322146.921830
2018-03-13,320310.684376
2018-03-14,318484.913475
2018-03-15,317497.610243
2018-03-16,320291.589213
2018-03-19,317312.877434
2018-03-20,316932.101981
2018-03-21,319974.650160
2018-03-22,312839.215461
2018-03-23,307176.825661
2018-03-26,313443.232905
2018-03-27,307707.221743
2018-03-28,308445.719075
2018-03-29,311561.020837
2018-04-02,304582.053971
2018-04-03,308572.078878
2018-04-04,312614.373111
2018-04-05,315896.824029
2018-04-06,310115.912149
2018-04-09,309433.657142
2018-04-10,315962.707308
2018-04-11,316784.210347
2018-04-12,319033.378240
2018-04-13,317884.858079
2018-04-16,320491.513915
2018-04-17,322574.708755
2018-04-18,323865.007590
2018-04-19,322893.412568
2018-04-20,321246.656164
2018-04-23,321407.279492
2018-04-24,320925.168572
2018-04-25,320475.873336
2018-04-26,321373.205782
2018-04-27,321276.793820
2018-04-30,318995.728584
2018-05-01,319027.628157
2018-05-02,320271.835907
2018-05-03,317933.851504
2018-05-04,321653.677567
2018-05-07,323133.284484
2018-05-08,324619.697593
2018-05-09,327476.350931
2018-05-10,328655.265795
2018-05-11,328852.458954
2018-05-14,328030.327807
2018-05-15,328981.615757
2018-05-16,332403.024561
2018-05-17,336125.938436
2018-05-18,336159.551030
2018-05-21,339016.907214
2018-05-22,336203.066884
2018-05-23,336404.788724
2018-05-24,336572.991119
2018-05-25,335866.187837
2018-05-29,335395.975174
2018-05-30,340359.835607
2018-05-31,337262.561103
2018-06-01,340061.840360
2018-06-04,341388.081537
2018-06-05,343811.936916
2018-06-06,345909.189732
2018-06-07,346704.780868
2018-06-08,347086.156127
2018-06-11,348127.414595
2018-06-12,348788.856683
2018-06-13,347323.943485
2018-06-14,347393.408274
2018-06-15,346455.446071
2018-06-18,348326.305480
2018-06-19,348639.799155
2018-06-20,350871.093870
2018-06-21,347046.598946
2018-06-22,348955.355241
2018-06-25,343406.965092
2018-06-26,345879.495241
2018-06-27,340207.071519
2018-06-28,340105.009398
2018-06-29,339254.746874
2018-07-02,340883.169659
2018-07-03,342008.084119
2018-07-05,345428.164960
2018-07-06,348260.675913
2018-07-09,352021.891213
2018-07-10,350120.973000
2018-07-11,346269.642297
2018-07-12,345577.103012
2018-07-13,344955.064227
2018-07-16,343885.703528
2018-07-17,344642.252076
2018-07-18,345779.571508
2018-07-19,347058.955922
2018-07-20,345913.661368
2018-07-23,346743.854155
2018-07-24,344559.367874
2018-07-25,343663.513517
2018-07-26,345897.326355
2018-07-27,340743.456192
2018-07-30,341220.497031
2018-07-31,342926.599516
2018-08-01,342652.258237
2018-08-02,345050.824044
2018-08-03,343705.125830
2018-08-06,345251.798897
2018-08-07,346183.978754
2018-08-08,346564.781130
2018-08-09,346980.658868
2018-08-10,346009.113023
2018-08-13,343552.448320
2018-08-14,347537.656721
2018-08-15,341977.054213
2018-08-16,345020.649996
2018-08-17,346090.214011
2018-08-20,347889.883124
2018-08-21,352377.662616
2018-08-22,353082.417941
2018-08-23,351740.704753
2018-08-24,352620.056515
2018-08-27,352055.864425
2018-08-28,350929.285658
2018-08-29,351666.237158
2018-08-30,349978.239220
2018-08-31,350993.176114
2018-09-04,349238.210233
2018-09-05,348469.886171
2018-09-06,345263.963218
2018-09-07,344366.276913
2018-09-10,344813.953073
2018-09-11,344951.878655
2018-09-12,344710.412340
2018-09-13,344124.404639
2018-09-14,345500.902257
2018-09-17,343566.097205
2018-09-18,344562.438886
2018-09-19,345354.932496
2018-09-20,348566.733368
2018-09-21,347799.886555
2018-09-24,344947.927485
2018-09-25,344913.432692
2018-09-26,341360.824335
2018-09-27,340268.469698
2018-09-28,341221.221413
2018-10-01,337809.009199
2018-10-02,335714.593342
2018-10-03,340414.597648
2018-10-04,337044.493132
2018-10-05,334617.772781
2018-10-08,335487.778990
2018-10-09,335286.486323
2018-10-10,327407.253894
2018-10-11,320826.368091
2018-10-12,319735.558440
2018-10-15,321813.839569
2018-10-16,327703.032834
2018-10-17,325507.422514
2018-10-18,319550.636682
2018-10-19,316482.950569
2018-10-22,314615.701161
2018-10-23,311721.236710
2018-10-24,299782.313344
2018-10-25,305897.872537
2018-10-26,303144.791684
2018-10-29,303144.791684
2018-10-30,309480.517830
2018-10-31,309851.894451
2018-11-01,315026.421089
2018-11-02,316822.071689
2018-11-05,318152.724390
2018-11-06,319584.411650
2018-11-07,323195.715501
2018-11-08,321515.097781
2018-11-09,316949.583392
2018-11-12,312829.238808
2018-11-13,312109.731559
2018-11-14,308801.368404
2018-11-15,312352.584141
2018-11-16,312477.525175
2018-11-19,309165.263408
2018-11-20,302858.292034
2018-11-21,306704.592343
2018-11-23,306091.183158
2018-11-26,308662.349097
2018-11-27,306686.910063
2018-11-28,312881.985646
2018-11-29,312068.492483
2018-11-30,312567.802071
2018-12-03,314380.695323
2018-12-04,300642.258938
2018-12-06,298898.533836
2018-12-07,295341.641283
2018-12-10,292270.088214
2018-12-11,291451.731967
2018-12-12,294803.426885
2018-12-13,289438.004515
2018-12-14,284170.232833
2018-12-17,279424.589945
2018-12-18,278781.913388
2018-12-19,272620.833102
2018-12-20,269022.238105
2018-12-21,263157.553314
2018-12-24,258131.244046
2018-12-26,269514.831908
2018-12-27,269433.977459
2018-12-28,271885.826654
2018-12-31,273109.312874
2019-01-02,277752.171193
2019-01-03,274641.346875
2019-01-04,284363.650555
2019-01-07,288714.414408
2019-01-08,291976.887291
2019-01-09,294867.458475
2019-01-10,294955.918713
2019-01-11,295722.804101
2019-01-14,294273.762361
2019-01-15,295745.131173
2019-01-16,297844.921604
2019-01-17,299870.267071
2019-01-18,302449.151368
2019-01-22,297307.515795
2019-01-23,296623.708508
2019-01-24,298433.113130
2019-01-25,301566.660818
2019-01-28,299817.574185
2019-01-29,299517.756611
2019-01-30,302123.561094
2019-01-31,302969.507065
2019-02-01,304029.900340
2019-02-04,306492.542532
2019-02-05,306799.035075
2019-02-06,305970.677680
2019-02-07,304012.465343
2019-02-08,303070.026700
2019-02-11,305888.577949
2019-02-12,309375.707737
2019-02-13,310582.272998
2019-02-14,310489.098316
2019-02-15,315332.728249
2019-02-19,317603.123893
2019-02-20,319794.585448
2019-02-21,317747.900101
2019-02-22,318764.693381
2019-02-25,317649.016954
2019-02-26,314917.235408
2019-02-27,315484.086432
2019-02-28,314127.504861
2019-03-01,316200.746393
2019-03-04,314366.782064
2019-03-05,312260.524624
2019-03-06,306140.218341
2019-03-07,302527.763765
2019-03-08,301287.399933
2019-03-11,305746.453452
2019-03-12,305685.304162
2019-03-13,307152.593622
2019-03-14,306353.996878
2019-03-15,306017.007482
2019-03-18,308771.160549
2019-03-19,305374.677783
2019-03-20,302840.067957
2019-03-21,304475.404324
2019-03-22,294001.450415
2019-03-25,295500.857813
2019-03-26,299342.368964
2019-03-27,299492.040149
2019-03-28,301378.840002
2019-03-29,300655.530786
2019-04-01,305526.150384
2019-04-02,304059.624862
2019-04-03,304454.902375
2019-04-04,307651.678850
2019-04-05,310758.960806
2019-04-08,310541.429534
2019-04-09,306752.824093
2019-04-10,310863.311936
2019-04-11,310521.362293
2019-04-12,312167.125513
2019-04-15,309857.088784
2019-04-16,312119.045532
2019-04-17,310932.993159
2019-04-18,309347.234894
2019-04-22,307119.934803
2019-04-23,311051.069969
2019-04-24,310740.018899
2019-04-25,307912.284727
2019-04-26,310375.583004
2019-04-29,312330.949177
2019-04-30,310456.963482
2019-05-01,307693.896507
2019-05-02,307447.741390
2019-05-03,312612.863445
2019-05-06,311925.115146
2019-05-07,306965.505815
2019-05-08,305399.981735
2019-05-09,304728.101776
2019-05-10,304606.210535
2019-05-13,295011.114903
2019-05-14,299170.771623
2019-05-15,299230.605777
2019-05-16,300427.528201
2019-05-17,296762.312356
2019-05-20,295486.234413
2019-05-21,298618.388498
2019-05-22,294497.454737
2019-05-23,288283.558442
2019-05-24,290878.110468
2019-05-28,288231.119663
2019-05-29,286069.386265
2019-05-30,284410.183825
2019-05-31,279632.092737
2019-06-03,281869.149478
2019-06-04,289282.308110
2019-06-05,286447.341490
2019-06-06,285444.775795
2019-06-07,286615.099376
2019-06-10,288076.836383
2019-06-11,288422.528586
2019-06-12,286893.889185
2019-06-13,290021.032577
2019-06-14,287787.870626
2019-06-17,287701.534265
2019-06-18,291901.976665
2019-06-19,291931.166863
2019-06-20,293215.663997
2019-06-21,291427.048447
2019-06-24,288425.349848
2019-06-25,287617.758868
2019-06-26,287704.044196
2019-06-27,292853.946587
2019-06-28,297568.895127
2019-07-01,298045.005359
2019-07-02,294259.833791
2019-07-03,295760.558943
2019-07-05,298037.915247
2019-07-08,295295.966427
2019-07-09,294410.078528
2019-07-10,294998.898685
2019-07-11,293464.904412
2019-07-12,296018.049080
2019-07-15,292169.814442
2019-07-16,292345.116331
2019-07-17,288281.519214
2019-07-18,288137.378454
2019-07-19,288857.721900
2019-07-22,287355.661746
2019-07-23,290315.425062
2019-07-24,295947.544308
2019-07-25,291833.873443
2019-07-26,294693.845402
2019-07-29,291570.090641
2019-07-30,297693.062544
2019-07-31,295966.442782
2019-08-01,286998.659565
2019-08-02,283726.874846
2019-08-05,275016.459789
2019-08-06,276061.522336
2019-08-07,274377.547050
2019-08-08,279618.158198
2019-08-09,275871.274878
2019-08-12,272671.168090
2019-08-13,275343.345537
2019-08-14,267110.579505
2019-08-15,265000.405927
2019-08-16,271678.416157
2019-08-19,275726.424557
2019-08-20,273603.331088
2019-08-21,275573.275072
2019-08-22,274774.112574
2019-08-23,265541.702392
2019-08-26,268117.456905
2019-08-27,263344.966172
2019-08-28,267532.151134
2019-08-29,272588.508791
2019-08-30,271934.296370
2019-09-03,267338.606761
2019-09-04,270653.605485
2019-09-05,276932.769132
2019-09-06,276101.970825
2019-09-09,284826.793103
2019-09-10,290238.502172
2019-09-11,296043.272215
2019-09-12,295332.768362
2019-09-13,296898.032034
2019-09-16,301232.743302
2019-09-17,296864.868524
2019-09-18,294846.187418
2019-09-19,292310.510206
2019-09-20,292222.817053
2019-09-23,292748.818124
2019-09-24,287654.988689
2019-09-25,291710.924029
2019-09-26,287889.510924
2019-09-27,287054.631343
2019-09-30,287054.631343
2019-10-01,281141.305937
2019-10-02,277908.180919
2019-10-03,277880.390101
2019-10-04,280603.617924
2019-10-07,279874.048517
2019-10-08,274668.391215
2019-10-09,275602.263745
2019-10-10,276594.431894
2019-10-11,281628.450555
2019-10-14,280023.168387
2019-10-15,283159.427872
2019-10-16,284122.169927
2019-10-17,286707.681674
2019-10-18,285560.850947
2019-10-21,288587.795967
2019-10-22,290117.311286
2019-10-23,291306.792262
2019-10-24,289617.212867
2019-10-25,291992.074012
2019-10-28,293393.635967
2019-10-29,294860.604147
2019-10-30,291853.025985
2019-10-31,288963.681028
2019-11-01,295060.814697
2019-11-04,299575.245162
2019-11-05,301312.781584
2019-11-06,299715.823842
2019-11-07,301484.147202
2019-11-08,301695.186106
2019-11-11,300699.591991
2019-11-12,300489.102277
2019-11-13,298265.482920
2019-11-14,297788.258147
2019-11-15,298622.065270
2019-11-18,296292.813161
2019-11-19,295818.744660
2019-11-20,294132.577816
2019-11-21,293250.180082
2019-11-22,294540.480874
2019-11-25,300018.933819
2019-11-26,298698.850510
2019-11-27,300998.831659
2019-11-29,298921.939720
2019-12-02,296560.456397
2019-12-03,294217.628791
2019-12-04,296806.743924
2019-12-05,297697.164156
2019-12-06,301775.615305
2019-12-09,302167.923605
2019-12-10,302590.958698
2019-12-11,303377.695191
2019-12-12,308140.725005
2019-12-13,306168.624365
2019-12-16,308526.122773
2019-12-17,311796.499674
2019-12-18,312170.655474
2019-12-19,312857.430916
2019-12-20,312575.859228
2019-12-23,312700.889572
2019-12-24,313920.423041
2019-12-26,314077.383253
2019-12-27,312004.472523
2019-12-30,312160.474759
2019-12-31,313440.332706
2020-01-02,312594.043808
2020-01-03,311750.039889
2020-01-06,311718.864885
2020-01-07,310316.129993
2020-01-08,309664.466120
2020-01-09,308425.808256
2020-01-10,305896.716628
2020-01-13,307395.610540
2020-01-14,307549.308345
2020-01-15,307672.328068
2020-01-16,311518.232169
2020-01-17,310022.944655
2020-01-21,306054.650963
2020-01-22,305197.697940
2020-01-23,304984.059552
2020-01-24,300287.305035
2020-01-27,295542.765615
2020-01-28,297256.913656
2020-01-29,294224.893136
2020-01-30,294872.187901
2020-01-31,287677.306517
2020-02-03,290352.705467
2020-02-04,292994.915087
2020-02-05,300202.589998
2020-02-06,297861.009796
2020-02-07,294048.388871
2020-02-10,294018.984032
2020-02-11,297047.379567
2020-02-12,298502.911727
2020-02-13,299040.216968
2020-02-14,297245.975666
2020-02-18,295997.542569
2020-02-19,298217.524138
2020-02-20,299947.185778
2020-02-21,295837.909333
2020-02-24,286341.512443
2020-02-25,275546.437424
2020-02-26,270503.937619
2020-02-27,261360.904528
2020-02-28,258904.112025
2020-03-02,265428.495648
2020-03-03,258686.611859
2020-03-04,263705.132129
2020-03-05,252550.405040
2020-03-06,245049.658010
2020-03-09,215986.768570
2020-03-10,222487.970304
2020-03-11,208137.496219
2020-03-12,186428.755364
2020-03-13,202592.128454
2020-03-16,177389.667674
2020-03-17,188884.518139
2020-03-18,165443.949438
2020-03-19,176942.303924
2020-03-20,169404.561777
2020-03-23,163865.032607
2020-03-24,179596.075737
2020-03-25,182918.603138
2020-03-26,193710.800724
2020-03-27,184490.166609
2020-03-30,186648.701558
2020-03-31,186742.025909
2020-04-01,174118.264958
2020-04-02,175702.741169
2020-04-03,169676.137147
2020-04-06,183131.454823
2020-04-07,184395.061861
2020-04-08,193264.464336
2020-04-09,204551.109054
2020-04-13,197637.281568
2020-04-14,198210.429684
2020-04-15,188200.802985
2020-04-16,184399.146765
2020-04-17,194393.580519
2020-04-20,191691.509750
2020-04-21,187972.694461
2020-04-22,188611.801622
2020-04-23,191554.145727
2020-04-24,194868.032449
2020-04-27,205059.630546
2020-04-28,210268.145161
2020-04-29,223283.743347
2020-04-30,215893.051442
2020-05-01,206782.364671
2020-05-04,206637.617016
2020-05-05,205315.136267
2020-05-06,200592.888133
2020-05-07,203682.018610
2020-05-08,214273.483578
2020-05-11,209409.475501
2020-05-12,201326.269746
2020-05-13,192749.770655
2020-05-14,193289.470013
2020-05-15,195512.298918
2020-05-18,211642.063579
2020-05-19,205737.250005
2020-05-20,213802.150205
2020-05-21,213994.572141
2020-05-22,214187.167255
2020-05-26,224275.382833
2020-05-27,235242.449054
2020-05-28,226867.817867
2020-05-29,224599.139689
2020-06-01,226059.034097
2020-06-02,228658.712989
2020-06-03,236295.914003
2020-06-04,239840.352713
2020-06-05,252959.620006
2020-06-08,262774.453262
2020-06-09,255837.207696
2020-06-10,244324.533350
2020-06-11,222188.730628
2020-06-12,228898.830293
2020-06-15,233453.917016
2020-06-16,240200.735218
2020-06-17,233330.994191
2020-06-18,232887.665302
2020-06-19,230977.986446
2020-06-22,232456.245560
2020-06-23,232316.771812
2020-06-24,222838.247522
2020-06-25,226849.335978
2020-06-26,219363.307890
2020-06-29,228401.076175
2020-06-30,232375.254901
2020-07-01,226124.360544
2020-07-02,226780.121190
2020-07-06,229864.330838
2020-07-07,223772.926071
2020-07-08,226144.919087
2020-07-09,218275.075903
